orderID,year,offence_type,offence_group,gender,source,target,value,,,,,,Gender
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,424,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,266,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,851,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,67,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,39,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,293,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,34,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,21,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,36,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,44,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,27,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,14,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,42,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,22,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,22,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,252,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,52,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,18,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,9,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,226,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,46,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,234,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,8,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,15,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,43,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,31,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,279,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,65,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,66,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,139,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,15,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,236,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,22,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,25,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,89,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,20,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,47,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,64,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,51,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,36,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,25,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,27,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,27,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,48,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,19,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,15,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,14,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,24,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,67,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,90,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,86,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,19,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,12,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,54,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,36,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,31,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,64,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,84,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,39,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,77,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,14,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,39,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,24,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,58,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,9,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,49,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,14,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,9,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,37,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,38,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,42,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,46,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,30,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,144,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,38,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,12,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,10,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,56,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,85,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,14,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,22,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,20,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,235,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,100,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,10,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,106,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,35,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,18,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,65,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,16,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,47,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,19,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,22,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,35,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,20,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,88,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,39,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,49,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,53,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,25,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,64,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,33,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,218,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,88,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,81,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,12,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,20,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,227,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,66,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,19,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,71,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,26,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,191,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,22,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,15,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,66,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,28,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,75,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,111,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,240,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,14,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,12,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,57,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,41,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,197,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,222,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,89,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,12,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,42,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,26,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,3-6 previous convictions/cautions,Caution,236,,,,,,
0,0,Juveniles,0,0,3-6 previous convictions/cautions,Caution,5,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,338,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,12,,,,,,
0,0,Juveniles,0,0,3-6 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,3-6 previous convictions/cautions,Caution,7,,,,,,
0,0,Juveniles,0,0,3-6 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,3-6 previous convictions/cautions,Caution,67,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,406,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,502,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,39,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,1691,,,,,,
0,0,Juveniles,0,0,3-6 previous convictions/cautions,Caution,111,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,1278,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,6762,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,334,,,,,,
0,0,Juveniles,0,0,3-6 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,3-6 previous convictions/cautions,Caution,1258,,,,,,
